779207000111,11262,ACEITUNAS VERDES NUCETE X 180GR,"1,800.000",60,"108,000.00"
779385800620,17840,ACEITUNAS VERDES N°0 X 1kg OLIFAZA FRASCO,"8,070.000",1,"8,070.00"
779385800515,11073,ACEITUNAS VERDES N°00 x 2kg OLIFAZA,"17,070.00 ",1,"17,070.00"
779758500208,12487,ACEITUNAS VERDES N°000 X 330gr APA,"3,880.000",1,"3,880.00"
779385800602,248,ACEITUNAS VERDES N°1 X 1kg OLIFAZA,"7,530.000",1,"7,530.00"
779385800103,11074,ACEITUNAS VERDES N°1 x 2kg OLIFAZA,"12,730.00 ",1,"12,730.00"
072475106018,84454512,ACEITUNAS VERDES Nº 000 x 500gr OLIFAZA,"7,430.000",1,"7,430.00"
779758500075,701,ACEITUNAS VERDES Nº0 x 1kg APA,"10,600.00 ",1,"10,600.00"
779758500077,666,ACEITUNAS VERDES Nº0 x 2kg APA,"16,950.00 ",1,"16,950.00"
779385802332,246,ACEITUNAS VERDES Nº0 x 2kg OLIFAZA,"13,590.00 ",4,"54,360.00"
779758500074,678,ACEITUNAS VERDES Nº0 x 500gr APA,"6,400.000",1,"6,400.00"
724751060662,243,ACEITUNAS VERDES Nº0 x 5kg OLIFAZA,"30,259.99 ",1,"30,259.99"
079075782894,84454044,ACEITUNAS VERDES Nº00 MARQUES DE PLATA 2KG,"14,956.00 ",1,"14,956.00"
079075782893,84454040,ACEITUNAS VERDES Nº00 MARQUES DE PLATA 5KG,"34,376.00 ",1,"34,376.00"
779758500118,700,ACEITUNAS VERDES Nº00 x 1kg APA,"13,455.00 ",1,"13,455.00"
299084454862,84454862,ACEITUNAS VERDES Nº00 X 1kg DON EGIDIO,"10,975.00 ",1,"10,975.00"
779385800510,84453728,ACEITUNAS VERDES Nº00 x 1kg OLIFAZA,"11,253.00 ",1,"11,253.00"
12494,12494,ACEITUNAS VERDES Nº00 x 2kg DON EGIDIO,"16,720.00 ",1,"16,720.00"
779758500202,84453422,ACEITUNAS VERDES Nº00 x 500gr APA,"6,700.000",1,"6,700.00"
299000012495,12495,ACEITUNAS VERDES Nº00 x 500gr DON EGIDIO,"6,450.000",1,"6,450.00"
